dataset,task,n_train,n_features,mechanism,rate,actual_rate,seed,split,held_out_source,model,seconds,error,acc,logloss,auc
openml:31,classification,700,20,block,0.3,0.3,3,random,,tabicl_aware,0.30112242698669434,,0.73,0.5613425374414414,0.7042328042328042
openml:31,classification,700,20,block,0.5,0.467,3,random,,tabicl_aware,0.30176639556884766,,0.74,0.5704148340772023,0.6866666666666665
openml:31,classification,700,20,block_shift,0.3,0.3,3,random,,tabicl_aware,0.30091166496276855,,0.73,0.5364368820172762,0.7371957671957672
openml:31,classification,700,20,block_shift,0.5,0.4844,3,random,,tabicl_aware,0.30350828170776367,,0.73,0.5700695342603157,0.6850264550264551
openml:31,classification,700,20,none,0.0,0.0,4,random,,tabicl_aware,0.3061404228210449,,0.7566666666666667,0.4694629961578829,0.8135449735449736
openml:31,classification,700,20,block,0.3,0.3,4,random,,tabicl_aware,0.3400402069091797,,0.7,0.5419317377988839,0.7247619047619048
openml:31,classification,700,20,block,0.5,0.5,4,random,,tabicl_aware,0.2976346015930176,,0.7266666666666667,0.5335386471302502,0.7494179894179894
openml:31,classification,700,20,block_shift,0.3,0.2841,4,random,,tabicl_aware,0.2973012924194336,,0.7766666666666666,0.4589280696993467,0.8229629629629629
openml:31,classification,700,20,block_shift,0.5,0.4896,4,random,,tabicl_aware,0.2958536148071289,,0.7333333333333333,0.5245629933570467,0.7444444444444445
openml:1590,classification,2100,14,none,0.0,0.0,0,random,,tabicl_aware,0.3733382225036621,,0.8555555555555555,0.3057131122519601,0.9066391954381685
openml:1590,classification,2100,14,block,0.3,0.216,0,random,,tabicl_aware,0.398545503616333,,0.8633333333333333,0.3137798678357359,0.9024475871655935
openml:1590,classification,2100,14,block,0.5,0.5,0,random,,tabicl_aware,0.3283419609069824,,0.8311111111111111,0.37127478387327933,0.8589073448892168
openml:1590,classification,2100,14,block_shift,0.3,0.24914285714285714,0,random,,tabicl_aware,0.32071709632873535,,0.8488888888888889,0.32756311252703313,0.8941140174189339
openml:1590,classification,2100,14,block_shift,0.5,0.5,0,random,,tabicl_aware,0.3204514980316162,,0.8022222222222222,0.4183979107594184,0.8159522255950524
openml:1590,classification,2100,14,none,0.0,0.0,1,random,,tabicl_aware,0.31601905822753906,,0.87,0.29770616698045616,0.9114974892904764
openml:1590,classification,2100,14,block,0.3,0.2857142857142857,1,random,,tabicl_aware,0.3249983787536621,,0.8588888888888889,0.3085971209873239,0.9025078725637606
openml:1590,classification,2100,14,block,0.5,0.4756190476190476,1,random,,tabicl_aware,0.32422685623168945,,0.8422222222222222,0.34230417573340105,0.8773972311271242
openml:1590,classification,2100,14,block_shift,0.3,0.2618333333333333,1,random,,tabicl_aware,0.32162928581237793,,0.8566666666666667,0.3262179819280748,0.8927203608613011
openml:1590,classification,2100,14,block_shift,0.5,0.4756190476190476,1,random,,tabicl_aware,0.32082390785217285,,0.8433333333333334,0.3425778687808055,0.8793015404692331
openml:1590,classification,2100,14,none,0.0,0.0,2,random,,tabicl_aware,0.3599083423614502,,0.8688888888888889,0.28772734966003277,0.9172565179154019
openml:1590,classification,2100,14,block,0.3,0.21428571428571427,2,random,,tabicl_aware,0.3269069194793701,,0.8733333333333333,0.29123109480732345,0.914791908990326
openml:1590,classification,2100,14,block,0.5,0.5,2,random,,tabicl_aware,0.3245809078216553,,0.8255555555555556,0.35337081952485,0.874109903827059
openml:1590,classification,2100,14,block_shift,0.3,0.2507857142857143,2,random,,tabicl_aware,0.32306718826293945,,0.85,0.3142010672469334,0.9015042979942692
openml:1590,classification,2100,14,block_shift,0.5,0.4522857142857143,2,random,,tabicl_aware,0.32135915756225586,,0.8433333333333334,0.3498738527562078,0.8762801781610825
openml:1590,classification,2100,14,none,0.0,0.0,3,random,,tabicl_aware,0.325350284576416,,0.8633333333333333,0.3006417692114767,0.9103378819257284
openml:1590,classification,2100,14,block,0.3,0.2857142857142857,3,random,,tabicl_aware,0.32782745361328125,,0.8588888888888889,0.317483758147375,0.8985893216828846
openml:1590,classification,2100,14,block,0.5,0.4276190476190476,3,random,,tabicl_aware,0.32777905464172363,,0.8211111111111111,0.37441918103282934,0.8560384691764304
openml:1590,classification,2100,14,block_shift,0.3,0.2857142857142857,3,random,,tabicl_aware,0.32249903678894043,,0.8566666666666667,0.3243854577591977,0.8920217594825385
openml:1590,classification,2100,14,block_shift,0.5,0.45280952380952383,3,random,,tabicl_aware,0.3227047920227051,,0.8444444444444444,0.36199429432808544,0.8644606939203948
openml:1590,classification,2100,14,none,0.0,0.0,4,random,,tabicl_aware,0.31851625442504883,,0.8577777777777778,0.2942891757177281,0.9143025334052028
openml:1590,classification,2100,14,block,0.3,0.2857142857142857,4,random,,tabicl_aware,0.32534170150756836,,0.8511111111111112,0.34990449239910515,0.8762198927629153
openml:1590,classification,2100,14,block,0.5,0.48595238095238097,4,random,,tabicl_aware,0.3259272575378418,,0.8377777777777777,0.34913844507635716,0.8754326363868479
openml:1590,classification,2100,14,block_shift,0.3,0.2857142857142857,4,random,,tabicl_aware,0.3660283088684082,,0.8466666666666667,0.3270375498282181,0.895259439984113
openml:1590,classification,2100,14,block_shift,0.5,0.5,4,random,,tabicl_aware,0.3237886428833008,,0.8355555555555556,0.36236461473602427,0.8653827058923658
