dataset,task,mechanism,rate,model,auc,acc,logloss,rmse,r2,coverage80,width80,auc_std,acc_std,logloss_std,rmse_std,r2_std,coverage80_std,width80_std,n_fits
openml:42225,regression,block_shift,0.3,tabpfn3,,,,2076.8424367754183,0.7218357937856447,,,,,,630.2911718195079,0.17449103488997117,,,5
openml:42225,regression,block_shift,0.5,tabpfn25,,,,2339.76512247508,0.6076842561584661,,,,,,842.2334936498544,0.29702483178815264,,,5
openml:42225,regression,block_shift,0.5,tabpfn3,,,,2162.967386144894,0.6843348872335568,,,,,,479.64108210933415,0.12101062935699174,,,5
openml:42225,regression,none,0.0,tabpfn25,,,,609.339673631875,0.9757832136265794,,,,,,69.3837103757294,0.005709416531417188,,,5
openml:42225,regression,none,0.0,tabpfn3,,,,591.35415637872,0.9771844693516085,,,,,,72.1677896342669,0.005546010862817832,,,5
openml:44970,regression,block,0.3,tabpfn25,,,,1.0676352606174275,0.4245498636311439,,,,,,0.1305367688428774,0.11607247792555556,,,5
openml:44970,regression,block,0.3,tabpfn3,,,,1.0631841622891982,0.4289922195084685,,,,,,0.13003756446839146,0.11812148065370903,,,5
openml:44970,regression,block,0.5,tabpfn25,,,,1.139919918986615,0.3271714875585604,,,,,,0.1325282361925157,0.18878535211563813,,,5
openml:44970,regression,block,0.5,tabpfn3,,,,1.1352608398449657,0.33252959570419754,,,,,,0.13568176127872672,0.1917469887439606,,,5
openml:44970,regression,block_shift,0.3,tabpfn25,,,,1.1882185819155668,0.28403832091893716,,,,,,0.16204252085411439,0.18347025489743654,,,5
openml:44970,regression,block_shift,0.3,tabpfn3,,,,1.1346934554371582,0.3522554760794253,,,,,,0.07665862854093541,0.07147662735087515,,,5
openml:44970,regression,block_shift,0.5,tabpfn25,,,,1.388263831289136,0.0222340786016892,,,,,,0.049917964473681846,0.08019275922477329,,,5
openml:44970,regression,block_shift,0.5,tabpfn3,,,,1.3466556226290463,0.07622889282786338,,,,,,0.055397466057817354,0.12185852427454297,,,5
openml:44970,regression,none,0.0,tabpfn25,,,,0.8434016100691171,0.6658717120925195,,,,,,0.013220677255904074,0.01431967290716717,,,5
openml:44970,regression,none,0.0,tabpfn3,,,,0.841062108014578,0.6675768945919065,,,,,,0.015491853322246712,0.018718804567988065,,,5
openml:507,regression,block,0.3,tabpfn25,,,,0.36995834100161573,-5.081736914173797,,,,,,0.31685716960184673,10.060060057001499,,,5
openml:507,regression,block,0.3,tabpfn3,,,,0.18703354291267554,-0.11097952724982085,,,,,,0.08517160362587023,1.21379036631286,,,5
openml:507,regression,block,0.5,tabpfn25,,,,0.24619164293565823,-0.4370092141989318,,,,,,0.049593351322330274,0.5472644783695082,,,5
openml:507,regression,block,0.5,tabpfn3,,,,0.21129331241420551,-0.09999606441689213,,,,,,0.05727733854827251,0.6672528403562054,,,5
openml:507,regression,block_shift,0.3,tabpfn25,,,,0.23585313198445648,-0.6053798793315565,,,,,,0.08281897670187695,1.1157120781179861,,,5
