dataset,task,n_train,n_features,mechanism,rate,actual_rate,seed,split,held_out_source,model,seconds,error,acc,logloss,auc
openml:31,classification,700,20,block,0.3,0.3,3,random,,tabicl_aware,0.30530858039855957,,0.7233333333333334,0.561275942302799,0.7047619047619047
openml:31,classification,700,20,block,0.5,0.467,3,random,,tabicl_aware,0.30772852897644043,,0.7433333333333333,0.5692429425400581,0.6862962962962963
openml:31,classification,700,20,block_shift,0.3,0.3,3,random,,tabicl_aware,0.306804895401001,,0.7366666666666667,0.5383288796804421,0.7362962962962963
openml:31,classification,700,20,block_shift,0.5,0.4844,3,random,,tabicl_aware,0.3051416873931885,,0.7366666666666667,0.5663859854149255,0.6865608465608466
openml:31,classification,700,20,none,0.0,0.0,4,random,,tabicl_aware,0.30422019958496094,,0.76,0.46641190585326453,0.8167195767195768
openml:31,classification,700,20,block,0.3,0.3,4,random,,tabicl_aware,0.34499573707580566,,0.7033333333333334,0.542948620313091,0.7258201058201058
openml:31,classification,700,20,block,0.5,0.5,4,random,,tabicl_aware,0.3043661117553711,,0.72,0.5354231384814834,0.7482539682539683
openml:31,classification,700,20,block_shift,0.3,0.2841,4,random,,tabicl_aware,0.3055694103240967,,0.77,0.4572312596673902,0.8244973544973545
openml:31,classification,700,20,block_shift,0.5,0.4896,4,random,,tabicl_aware,0.30501770973205566,,0.7333333333333333,0.52430999978701,0.742962962962963
openml:1590,classification,2100,14,none,0.0,0.0,0,random,,tabicl_aware,0.38817811012268066,,0.8577777777777778,0.30493648716124744,0.907284603818548
openml:1590,classification,2100,14,block,0.3,0.216,0,random,,tabicl_aware,0.4063572883605957,,0.8633333333333333,0.3130075668549998,0.9035398167323896
openml:1590,classification,2100,14,block,0.5,0.5,0,random,,tabicl_aware,0.33675241470336914,,0.8333333333333334,0.3731908177001063,0.858332860506681
openml:1590,classification,2100,14,block_shift,0.3,0.24914285714285714,0,random,,tabicl_aware,0.3285512924194336,,0.8511111111111112,0.3264399783643052,0.8951246843882096
openml:1590,classification,2100,14,block_shift,0.5,0.5,0,random,,tabicl_aware,0.3290824890136719,,0.8022222222222222,0.42101904254827976,0.8149025504269625
openml:1590,classification,2100,14,none,0.0,0.0,1,random,,tabicl_aware,0.3288846015930176,,0.8677777777777778,0.29757131313531493,0.9111783313001788
openml:1590,classification,2100,14,block,0.3,0.2857142857142857,1,random,,tabicl_aware,0.33400678634643555,,0.8577777777777778,0.30925609965157425,0.9024156713665635
openml:1590,classification,2100,14,block,0.5,0.4756190476190476,1,random,,tabicl_aware,0.33289623260498047,,0.8444444444444444,0.34300624256420525,0.8775426253227042
openml:1590,classification,2100,14,block_shift,0.3,0.2618333333333333,1,random,,tabicl_aware,0.33171510696411133,,0.86,0.32667315188175083,0.8920465828817838
openml:1590,classification,2100,14,block_shift,0.5,0.4756190476190476,1,random,,tabicl_aware,0.3334496021270752,,0.8422222222222222,0.34296673257285976,0.879315725268802
openml:1590,classification,2100,14,none,0.0,0.0,2,random,,tabicl_aware,0.37064051628112793,,0.87,0.28973576319329825,0.9162919515447248
openml:1590,classification,2100,14,block,0.3,0.21428571428571427,2,random,,tabicl_aware,0.3381340503692627,,0.8722222222222222,0.2927950155328721,0.9138840818179239
openml:1590,classification,2100,14,block,0.5,0.5,2,random,,tabicl_aware,0.33569836616516113,,0.8233333333333334,0.35573165317044714,0.8715601861045704
