dataset,task,n_train,n_features,mechanism,rate,actual_rate,seed,split,held_out_source,model,seconds,error,acc,logloss,auc,rmse,r2,coverage80,width80
diabetes,regression,309,10,block,0.3,0.266289592760181,1,random,,tabpfn26,0.6362960338592529,,,,,59.49428009203865,0.3944449796451961,,
diabetes,regression,309,10,block,0.5,0.40226244343891404,1,random,,tabpfn26,0.5471019744873047,,,,,60.41799296717725,0.37549521527383223,,
diabetes,regression,309,10,block_shift,0.3,0.26380090497737557,1,random,,tabpfn26,0.5830354690551758,,,,,58.88721446351801,0.40673981293528894,,
diabetes,regression,309,10,block_shift,0.5,0.5,1,random,,tabpfn26,0.6756482124328613,,,,,62.84007454536931,0.3244203414418082,,
diabetes,regression,309,10,none,0.0,0.0,2,random,,tabpfn26,0.8343632221221924,,,,,57.824646402929496,0.446135737366833,,
diabetes,regression,309,10,block,0.3,0.252262443438914,2,random,,tabpfn26,0.6420202255249023,,,,,58.72851934111176,0.4286851989888054,,
diabetes,regression,309,10,block,0.5,0.46289592760181,2,random,,tabpfn26,0.5299434661865234,,,,,66.87359761611191,0.25922426573454216,,
diabetes,regression,309,10,block_shift,0.3,0.2,2,random,,tabpfn26,0.6811847686767578,,,,,58.096214896626904,0.440921169129193,,
diabetes,regression,309,10,block_shift,0.5,0.43710407239819005,2,random,,tabpfn26,0.7178020477294922,,,,,63.59927009595056,0.3299894592409912,,
diabetes,regression,309,10,none,0.0,0.0,3,random,,tabpfn26,0.6966464519500732,,,,,50.42998242921359,0.5381314396639225,,
diabetes,regression,309,10,block,0.3,0.3,3,random,,tabpfn26,0.5631308555603027,,,,,55.12559412345196,0.4481165974255885,,
diabetes,regression,309,10,block,0.5,0.4276018099547511,3,random,,tabpfn26,0.6807169914245605,,,,,62.37247351155089,0.2934763540692147,,
diabetes,regression,309,10,block_shift,0.3,0.3,3,random,,tabpfn26,0.5510916709899902,,,,,59.101089091451,0.36564592389958794,,
diabetes,regression,309,10,block_shift,0.5,0.4671945701357466,3,random,,tabpfn26,0.5753588676452637,,,,,63.16814653318133,0.2753354189886372,,
diabetes,regression,309,10,none,0.0,0.0,4,random,,tabpfn26,0.561896800994873,,,,,59.83180438354753,0.45129881851442344,,
diabetes,regression,309,10,block,0.3,0.2660633484162896,4,random,,tabpfn26,0.6071443557739258,,,,,63.53804202044462,0.3812156092771538,,
diabetes,regression,309,10,block,0.5,0.4819004524886878,4,random,,tabpfn26,0.5153729915618896,,,,,70.07913104721469,0.2472528655205739,,
diabetes,regression,309,10,block_shift,0.3,0.3,4,random,,tabpfn26,0.6985483169555664,,,,,60.845922370883706,0.4325407852719745,,
diabetes,regression,309,10,block_shift,0.5,0.5,4,random,,tabpfn26,0.6448729038238525,,,,,70.01152557991499,0.2487045180816807,,
openml:31,classification,700,20,none,0.0,0.0,0,random,,tabpfn26,0.7014520168304443,,0.7766666666666666,0.4539746642112732,0.8386243386243387,,,,
openml:31,classification,700,20,block,0.3,0.27515,0,random,,tabpfn26,0.5542516708374023,,0.7933333333333333,0.4724346995353699,0.8171957671957671,,,,
openml:31,classification,700,20,block,0.5,0.5,0,random,,tabpfn26,0.7382092475891113,,0.7066666666666667,0.547696590423584,0.7146560846560847,,,,
openml:31,classification,700,20,block_shift,0.3,0.27515,0,random,,tabpfn26,0.5691108703613281,,0.7633333333333333,0.5117737650871277,0.771058201058201,,,,
openml:31,classification,700,20,block_shift,0.5,0.48935,0,random,,tabpfn26,0.5453174114227295,,0.6966666666666667,0.558710515499115,0.7015343915343916,,,,
openml:31,classification,700,20,none,0.0,0.0,1,random,,tabpfn26,0.5839192867279053,,0.7766666666666666,0.46744364500045776,0.8214814814814816,,,,
openml:31,classification,700,20,block,0.3,0.2832,1,random,,tabpfn26,0.7532777786254883,,0.7666666666666667,0.49435409903526306,0.7916931216931217,,,,
openml:31,classification,700,20,block,0.5,0.4316,1,random,,tabpfn26,0.6633121967315674,,0.7133333333333334,0.5141826272010803,0.7678835978835978,,,,
openml:31,classification,700,20,block_shift,0.3,0.3,1,random,,tabpfn26,0.7683470249176025,,0.7233333333333334,0.5232070684432983,0.7629629629629628,,,,
openml:31,classification,700,20,block_shift,0.5,0.434,1,random,,tabpfn26,0.5796725749969482,,0.71,0.5340270400047302,0.7506349206349205,,,,
openml:31,classification,700,20,none,0.0,0.0,2,random,,tabpfn26,0.5305080413818359,,0.79,0.45680713653564453,0.8315873015873017,,,,
openml:31,classification,700,20,block,0.3,0.2746,2,random,,tabpfn26,0.6139070987701416,,0.78,0.4723163843154907,0.8188888888888889,,,,
openml:31,classification,700,20,block,0.5,0.45015,2,random,,tabpfn26,0.6552066802978516,,0.7266666666666667,0.5522870421409607,0.7079365079365079,,,,
openml:31,classification,700,20,block_shift,0.3,0.3,2,random,,tabpfn26,0.7629556655883789,,0.7766666666666666,0.5142280459403992,0.7671957671957672,,,,
openml:31,classification,700,20,block_shift,0.5,0.48355,2,random,,tabpfn26,0.6441447734832764,,0.7433333333333333,0.5364188551902771,0.7397883597883599,,,,
openml:31,classification,700,20,none,0.0,0.0,3,random,,tabpfn26,0.7226917743682861,,0.7666666666666667,0.5081647038459778,0.7752910052910054,,,,
openml:31,classification,700,20,block,0.3,0.3,3,random,,tabpfn26,0.6959619522094727,,0.72,0.5653734803199768,0.6955026455026455,,,,
openml:31,classification,700,20,block,0.5,0.467,3,random,,tabpfn26,0.6090583801269531,,0.7333333333333333,0.5718281865119934,0.6834391534391534,,,,
openml:31,classification,700,20,block_shift,0.3,0.3,3,random,,tabpfn26,0.7192785739898682,,0.7466666666666667,0.5366140007972717,0.7395238095238097,,,,
openml:31,classification,700,20,block_shift,0.5,0.4844,3,random,,tabpfn26,0.6430237293243408,,0.7066666666666667,0.5683901906013489,0.6835978835978835,,,,
openml:31,classification,700,20,none,0.0,0.0,4,random,,tabpfn26,0.6512093544006348,,0.7466666666666667,0.4658935070037842,0.8183597883597884,,,,
openml:31,classification,700,20,block,0.3,0.3,4,random,,tabpfn26,0.7442703247070312,,0.7233333333333334,0.5403512716293335,0.721798941798942,,,,
openml:31,classification,700,20,block,0.5,0.5,4,random,,tabpfn26,0.5675923824310303,,0.7233333333333334,0.5233201384544373,0.7593650793650794,,,,
openml:31,classification,700,20,block_shift,0.3,0.2841,4,random,,tabpfn26,0.5892179012298584,,0.7633333333333333,0.4633360207080841,0.8182010582010582,,,,
openml:31,classification,700,20,block_shift,0.5,0.4896,4,random,,tabpfn26,0.5800840854644775,,0.74,0.5211948752403259,0.7535978835978835,,,,
openml:1590,classification,2100,14,none,0.0,0.0,0,random,,tabpfn26,0.9446184635162354,,0.8611111111111112,0.3025965094566345,0.9093307611563448,,,,
openml:1590,classification,2100,14,block,0.3,0.216,0,random,,tabpfn26,0.6878585815429688,,0.8655555555555555,0.3171292841434479,0.8996709126500042,,,,
openml:1590,classification,2100,14,block,0.5,0.5,0,random,,tabpfn26,0.8483424186706543,,0.8266666666666667,0.37750983238220215,0.8547795682147012,,,,
openml:1590,classification,2100,14,block_shift,0.3,0.24914285714285714,0,random,,tabpfn26,0.6875705718994141,,0.8533333333333334,0.32702839374542236,0.8927771000595762,,,,
openml:1590,classification,2100,14,block_shift,0.5,0.5,0,random,,tabpfn26,0.7209663391113281,,0.8033333333333333,0.420026957988739,0.8154061108116542,,,,
openml:1590,classification,2100,14,none,0.0,0.0,1,random,,tabpfn26,0.7206680774688721,,0.8733333333333333,0.2942189574241638,0.913720956622883,,,,
openml:1590,classification,2100,14,block,0.3,0.2857142857142857,1,random,,tabpfn26,0.7098822593688965,,0.85,0.3195961117744446,0.8973623365201849,,,,
openml:1590,classification,2100,14,block,0.5,0.4756190476190476,1,random,,tabpfn26,0.9164643287658691,,0.8288888888888889,0.3513818681240082,0.8719821838917416,,,,
openml:1590,classification,2100,14,block_shift,0.3,0.2618333333333333,1,random,,tabpfn26,0.7865173816680908,,0.8533333333333334,0.3349688947200775,0.8867272830434905,,,,
openml:1590,classification,2100,14,block_shift,0.5,0.4756190476190476,1,random,,tabpfn26,0.9171419143676758,,0.8411111111111111,0.34479302167892456,0.8765709665522426,,,,
openml:1590,classification,2100,14,none,0.0,0.0,2,random,,tabpfn26,0.8326733112335205,,0.8666666666666667,0.2909128963947296,0.9158061221594939,,,,
openml:1590,classification,2100,14,block,0.3,0.21428571428571427,2,random,,tabpfn26,0.7732996940612793,,0.8688888888888889,0.30065059661865234,0.9102882351272376,,,,
openml:1590,classification,2100,14,block,0.5,0.5,2,random,,tabpfn26,0.7060596942901611,,0.8244444444444444,0.36250224709510803,0.8666345144543107,,,,
openml:1590,classification,2100,14,block_shift,0.3,0.2507857142857143,2,random,,tabpfn26,0.889411211013794,,0.8511111111111112,0.3196832537651062,0.898252432693126,,,,
openml:1590,classification,2100,14,block_shift,0.5,0.4522857142857143,2,random,,tabpfn26,0.7724344730377197,,0.8466666666666667,0.35013267397880554,0.8777341201168829,,,,
openml:1590,classification,2100,14,none,0.0,0.0,3,random,,tabpfn26,0.8034086227416992,,0.8511111111111112,0.3065778911113739,0.9074654600130501,,,,
openml:1590,classification,2100,14,block,0.3,0.2857142857142857,3,random,,tabpfn26,0.8186380863189697,,0.8644444444444445,0.3216705024242401,0.8955927827739794,,,,
openml:1590,classification,2100,14,block,0.5,0.4276190476190476,3,random,,tabpfn26,0.7449684143066406,,0.8211111111111111,0.38040071725845337,0.8504000113478397,,,,
openml:1590,classification,2100,14,block_shift,0.3,0.2857142857142857,3,random,,tabpfn26,0.6937620639801025,,0.8566666666666667,0.3260180652141571,0.8921175068796278,,,,
openml:1590,classification,2100,14,block_shift,0.5,0.45280952380952383,3,random,,tabpfn26,0.7429609298706055,,0.8311111111111111,0.36623749136924744,0.8621308405912225,,,,
openml:1590,classification,2100,14,none,0.0,0.0,4,random,,tabpfn26,0.7255899906158447,,0.8633333333333333,0.29662764072418213,0.9140542994127494,,,,
openml:1590,classification,2100,14,block,0.3,0.2857142857142857,4,random,,tabpfn26,0.87758469581604,,0.8477777777777777,0.3547157943248749,0.8737765610371927,,,,
openml:1590,classification,2100,14,block,0.5,0.48595238095238097,4,random,,tabpfn26,0.7250914573669434,,0.8444444444444444,0.3573656976222992,0.8704041249397145,,,,
openml:1590,classification,2100,14,block_shift,0.3,0.2857142857142857,4,random,,tabpfn26,0.9900622367858887,,0.8488888888888889,0.33151596784591675,0.8896777213537973,,,,
openml:1590,classification,2100,14,block_shift,0.5,0.5,4,random,,tabpfn26,0.8365921974182129,,0.8411111111111111,0.36564603447914124,0.8605634202388721,,,,
openml:531,regression,354,13,none,0.0,0.0,0,random,,tabpfn26,0.5817136764526367,,,,,3.3040262751671854,0.8762081867193413,,
openml:531,regression,354,13,block,0.3,0.3076923076923077,0,random,,tabpfn26,0.6062567234039307,,,,,4.166075917921327,0.803184499359282,,
openml:531,regression,354,13,block,0.5,0.46153846153846156,0,random,,tabpfn26,0.6243994235992432,,,,,4.529504568320721,0.7673482392377332,,
openml:531,regression,354,13,block_shift,0.3,0.23076923076923078,0,random,,tabpfn26,0.6628074645996094,,,,,4.576484021824919,0.7624971417536721,,
openml:531,regression,354,13,block_shift,0.5,0.46153846153846156,0,random,,tabpfn26,0.5407724380493164,,,,,3.9096997862501044,0.8266628064337094,,
openml:531,regression,354,13,none,0.0,0.0,1,random,,tabpfn26,0.6956753730773926,,,,,2.7158176221014894,0.9089887143854608,,
openml:531,regression,354,13,block,0.3,0.3076923076923077,1,random,,tabpfn26,0.596428632736206,,,,,4.29896389668556,0.7719544295466207,,
openml:531,regression,354,13,block,0.5,0.4350866524779568,1,random,,tabpfn26,0.6139886379241943,,,,,6.0242574474980115,0.5521824685012249,,
openml:531,regression,354,13,block_shift,0.3,0.28412891456369715,1,random,,tabpfn26,0.6229293346405029,,,,,4.078778073395727,0.7947164274395712,,
openml:531,regression,354,13,block_shift,0.5,0.4350866524779568,1,random,,tabpfn26,0.5880570411682129,,,,,4.936459841378496,0.6993056541353448,,
openml:531,regression,354,13,none,0.0,0.0,2,random,,tabpfn26,0.6399552822113037,,,,,2.9790642250279626,0.8613009382201298,,
openml:531,regression,354,13,block,0.3,0.233201581027668,2,random,,tabpfn26,0.5431020259857178,,,,,3.1335511434469487,0.8465427661272769,,
openml:531,regression,354,13,block,0.5,0.43402249923989056,2,random,,tabpfn26,0.868919849395752,,,,,5.043161599760604,0.6025160836336125,,
openml:531,regression,354,13,block_shift,0.3,0.3076923076923077,2,random,,tabpfn26,0.6268579959869385,,,,,5.298702151971382,0.5612139552993515,,
openml:531,regression,354,13,block_shift,0.5,0.4378230465186987,2,random,,tabpfn26,0.762066125869751,,,,,5.8654894385569865,0.46232195260544173,,
openml:531,regression,354,13,none,0.0,0.0,3,random,,tabpfn26,0.57843017578125,,,,,2.6050699372642248,0.913107472800099,,
openml:531,regression,354,13,block,0.3,0.3076923076923077,3,random,,tabpfn26,0.6371333599090576,,,,,3.9368883893298943,0.8015505682196492,,
openml:531,regression,354,13,block,0.5,0.46153846153846156,3,random,,tabpfn26,0.586432933807373,,,,,4.350829254239864,0.7576250490155623,,
openml:531,regression,354,13,block_shift,0.3,0.3076923076923077,3,random,,tabpfn26,0.6069767475128174,,,,,4.14757909982074,0.7797413317785891,,
openml:531,regression,354,13,block_shift,0.5,0.43645484949832775,3,random,,tabpfn26,0.6297087669372559,,,,,5.0772712660840496,0.6699312648832909,,
openml:531,regression,354,13,none,0.0,0.0,4,random,,tabpfn26,0.5878779888153076,,,,,2.2149911732996412,0.9306856222961799,,
openml:531,regression,354,13,block,0.3,0.2818485861964123,4,random,,tabpfn26,0.6371448040008545,,,,,3.2680683371201287,0.8491096078182209,,
openml:531,regression,354,13,block,0.5,0.46153846153846156,4,random,,tabpfn26,0.6298403739929199,,,,,4.817111073096338,0.672167013896563,,
openml:531,regression,354,13,block_shift,0.3,0.3076923076923077,4,random,,tabpfn26,0.6463513374328613,,,,,3.80035080412833,0.7959546492370053,,
openml:531,regression,354,13,block_shift,0.5,0.46153846153846156,4,random,,tabpfn26,0.6495335102081299,,,,,3.79197187521202,0.7968534066643632,,
