dataset,task,n_train,n_features,mechanism,rate,actual_rate,seed,split,held_out_source,model,seconds,error,rmse,r2,coverage80,width80
openml:189,regression,2100,8,none,0.0,0.0,2,random,,tabicl_aware,0.348344087600708,,0.0778119006817669,0.9143160080432475,0.8066666666666666,0.721611032341003
openml:189,regression,1467,8,block,0.3,0.25,2,source,1.0,tabicl_aware,0.2972433567047119,,0.25463379684586535,0.05520585609321382,0.6203522504892368,1.7977693912924715
openml:189,regression,1995,8,block,0.5,0.416375,2,source,0.0,tabicl_aware,0.3020665645599365,,0.24378478068851847,0.08255946215683174,0.8019900497512438,2.458789173809594
openml:189,regression,1467,8,block_shift,0.3,0.25,2,source,1.0,tabicl_aware,0.29735469818115234,,0.25159361305328937,0.0776317930512499,0.7592954990215264,2.3687588292998787
openml:189,regression,1995,8,block_shift,0.5,0.458125,2,source,0.0,tabicl_aware,0.30367374420166016,,0.22454720061087038,0.22164084605426548,0.8338308457711443,2.5006100246511958
openml:189,regression,2100,8,none,0.0,0.0,3,random,,tabicl_aware,0.30708765983581543,,0.07318439122147058,0.9208433606443679,0.8233333333333334,0.7389386818327981
openml:189,regression,2251,8,block,0.3,0.25,3,source,2.0,tabicl_aware,0.3104238510131836,,0.1934372398808398,0.4882355101762441,0.7797062750333779,1.8287023511840266
openml:189,regression,1969,8,block,0.5,0.5,3,source,0.0,tabicl_aware,0.30285215377807617,,0.259281753745662,-0.010929137842246694,0.7652764306498545,2.5316543379449934
openml:189,regression,2251,8,block_shift,0.3,0.25,3,source,2.0,tabicl_aware,0.30839037895202637,,0.23514313691990896,0.24376880260864053,0.678237650200267,1.8946848812304353
openml:189,regression,1969,8,block_shift,0.5,0.45925,3,source,0.0,tabicl_aware,0.3091557025909424,,0.2550739033517279,0.021617086557377374,0.8176527643064986,2.6981336276406056
openml:189,regression,2100,8,none,0.0,0.0,4,random,,tabicl_aware,0.30742979049682617,,0.07652380062185184,0.9166303078279494,0.8155555555555556,0.740395927466506
openml:189,regression,2002,8,block,0.3,0.25,4,source,0.0,tabicl_aware,0.30559635162353516,,0.172990402447006,0.5626970334107374,0.874749498997996,2.008747829011222
openml:189,regression,2428,8,block,0.5,0.5,4,source,4.0,tabicl_aware,0.31896328926086426,,0.24772578434402615,0.07662306018101162,0.833916083916084,2.7079892295691206
openml:189,regression,2002,8,block_shift,0.3,0.25,4,source,0.0,tabicl_aware,0.3085598945617676,,0.22849696222251917,0.23704439686186618,0.8056112224448898,2.1393444680216285
openml:189,regression,2428,8,block_shift,0.5,0.5,4,source,4.0,tabicl_aware,0.31835055351257324,,0.22349069949235115,0.2484541003259395,0.8444055944055944,2.4898397820464453
openml:42225,regression,2100,9,none,0.0,0.0,0,random,,tabicl_aware,0.31231260299682617,,675.5465557646536,0.9697438705368766,0.8522222222222222,0.24110934008046872
openml:42225,regression,1464,9,block,0.3,0.27644444444444444,0,source,1.0,tabicl_aware,0.33599424362182617,,2092.190581127098,0.7415691061851777,0.751953125,0.7032076190938578
openml:42225,regression,2418,9,block,0.5,0.4444444444444444,0,source,1.0,tabicl_aware,0.3233022689819336,,1346.3689086389422,0.8770396679529092,0.8797250859106529,0.6094818233551353
openml:42225,regression,1464,9,block_shift,0.3,0.27644444444444444,0,source,1.0,tabicl_aware,0.30040645599365234,,3700.9726603578465,0.19132559390542914,0.3020833333333333,0.9931044707828077
openml:42225,regression,2418,9,block_shift,0.5,0.4444444444444444,0,source,1.0,tabicl_aware,0.3250243663787842,,1319.5007149137782,0.8818983027508284,0.9089347079037801,0.8618537324686038
openml:42225,regression,2100,9,none,0.0,0.0,1,random,,tabicl_aware,0.3145320415496826,,534.7419384313146,0.9811731272931704,0.8166666666666667,0.21857678895756827
openml:42225,regression,1997,9,block,0.3,0.3333333333333333,1,source,1.0,tabicl_aware,0.32353734970092773,,1232.6537978013,0.9084147651597474,0.9461615154536391,0.7322562486463855
openml:42225,regression,1976,9,block,0.5,0.4063333333333333,1,source,0.0,tabicl_aware,0.3106696605682373,,1828.9206252573076,0.7714200852717215,0.873046875,0.8112584862257219
openml:42225,regression,1997,9,block_shift,0.3,0.3333333333333333,1,source,1.0,tabicl_aware,0.31154823303222656,,1599.5534529391193,0.8457799844896662,0.8534396809571286,0.7965296993222067
openml:42225,regression,1976,9,block_shift,0.5,0.4444444444444444,1,source,0.0,tabicl_aware,0.3025779724121094,,2201.8221850855125,0.6687065590322421,0.5634765625,0.6149842501287932
openml:42225,regression,2100,9,none,0.0,0.0,2,random,,tabicl_aware,0.31349968910217285,,700.6598415304913,0.9694749421528692,0.8466666666666667,0.2472389218232319
openml:42225,regression,1467,9,block,0.3,0.3333333333333333,2,source,1.0,tabicl_aware,0.3031015396118164,,4403.4557890679425,-0.1433290162981724,0.13176777560339203,0.331801725879581
openml:42225,regression,1995,9,block,0.5,0.4444444444444444,2,source,0.0,tabicl_aware,0.3189830780029297,,1367.6828431404824,0.8819214923960739,0.8955223880597015,0.7077320223439819
openml:42225,regression,1467,9,block_shift,0.3,0.279,2,source,1.0,tabicl_aware,0.35071825981140137,,2220.1111502501085,0.7093747252393994,0.7945205479452054,0.769784500082516
openml:42225,regression,1995,9,block_shift,0.5,0.4444444444444444,2,source,0.0,tabicl_aware,0.3178699016571045,,2736.77996037032,0.5271974395257251,0.4666666666666667,1.2739325211767012
openml:42225,regression,2100,9,none,0.0,0.0,3,random,,tabicl_aware,0.31392931938171387,,551.0695083273738,0.9804463257896175,0.8411111111111111,0.227590710371721
openml:42225,regression,2251,9,block,0.3,0.3333333333333333,3,source,2.0,tabicl_aware,0.31999754905700684,,1806.7848281974796,0.8074980149908807,0.8624833110814419,0.7183653877948049
openml:42225,regression,1969,9,block,0.5,0.40774074074074074,3,source,0.0,tabicl_aware,0.3128547668457031,,1469.8042733716982,0.8564079025701495,0.9437439379243453,0.820269985488366
openml:42225,regression,2251,9,block_shift,0.3,0.3333333333333333,3,source,2.0,tabicl_aware,0.3216423988342285,,1597.955837606653,0.8494253413665391,0.7476635514018691,0.6536403911138966
openml:42225,regression,1969,9,block_shift,0.5,0.4444444444444444,3,source,0.0,tabicl_aware,0.31330013275146484,,2476.0539318540955,0.5924961391884712,0.7322987390882638,1.3116625140697895
openml:42225,regression,2100,9,none,0.0,0.0,4,random,,tabicl_aware,0.3112468719482422,,634.6085889531797,0.9742418414224551,0.8077777777777778,0.24327403215319324
openml:42225,regression,2002,9,block,0.3,0.3333333333333333,4,source,0.0,tabicl_aware,0.30892229080200195,,3066.3562218919355,0.4064040717146954,0.5090180360721442,0.6400841061450122
openml:42225,regression,2428,9,block,0.5,0.4444444444444444,4,source,4.0,tabicl_aware,0.32250332832336426,,1241.51885259441,0.9037888509594618,0.9423076923076923,0.7444336721254146
openml:42225,regression,2002,9,block_shift,0.3,0.3333333333333333,4,source,0.0,tabicl_aware,0.3137400150299072,,2710.7829563344117,0.5360884403707937,0.6362725450901804,0.5628224820456259
openml:42225,regression,2428,9,block_shift,0.5,0.4444444444444444,4,source,4.0,tabicl_aware,0.32001590728759766,,3255.567805200009,0.33843540655848614,0.49475524475524474,0.5587052117457404
