dataset,task,n_train,n_features,mechanism,rate,actual_rate,seed,split,held_out_source,model,seconds,error,acc,logloss,auc
wine,classification,126,13,block,0.3,0.3076923076923077,4,source,1.0,tabicl_aware,0.3048081398010254,,0.8269230769230769,0.4846798620514866,0.9825386179246474
wine,classification,151,13,block,0.5,0.46153846153846156,4,source,1.0,tabicl_aware,0.32843828201293945,,0.8888888888888888,0.1525739030610915,1.0
wine,classification,126,13,block_shift,0.3,0.3076923076923077,4,source,1.0,tabicl_aware,0.29392099380493164,,0.9038461538461539,0.2318489520153686,0.9934348739495799
wine,classification,151,13,block_shift,0.5,0.44727744165946415,4,source,1.0,tabicl_aware,0.26941442489624023,,0.7407407407407407,0.792501556399073,0.8568783068783068
openml:31,classification,700,20,none,0.0,0.0,0,random,,tabicl_aware,0.3076331615447998,,0.7866666666666666,0.44718249580650127,0.8448148148148149
openml:31,classification,503,20,block,0.3,0.25,0,source,0.0,tabicl_aware,0.29417848587036133,,0.7203219315895373,0.5296210858541645,0.7552079299930302
openml:31,classification,809,20,block,0.5,0.4794,0,source,4.0,tabicl_aware,0.317302942276001,,0.7120418848167539,0.5720185883823761,0.6612299465240641
openml:31,classification,503,20,block_shift,0.3,0.22485,0,source,0.0,tabicl_aware,0.2994709014892578,,0.682092555331992,0.5857355087035506,0.6634496244095098
openml:31,classification,809,20,block_shift,0.5,0.4896,0,source,4.0,tabicl_aware,0.3158690929412842,,0.7120418848167539,0.5811476114182178,0.6320855614973263
openml:31,classification,700,20,none,0.0,0.0,1,random,,tabicl_aware,0.3150668144226074,,0.7666666666666667,0.46232363173196367,0.8258201058201059
openml:31,classification,667,20,block,0.3,0.3,1,source,2.0,tabicl_aware,0.30794572830200195,,0.7357357357357357,0.5365208690309696,0.7492744964151588
openml:31,classification,684,20,block,0.5,0.4486,1,source,2.0,tabicl_aware,0.30640697479248047,,0.7056962025316456,0.5952363310208537,0.6664096516690856
openml:31,classification,667,20,block_shift,0.3,0.3,1,source,2.0,tabicl_aware,0.3778984546661377,,0.6846846846846847,0.5357864519605431,0.7378371457835439
openml:31,classification,684,20,block_shift,0.5,0.4498,1,source,2.0,tabicl_aware,0.30123233795166016,,0.7025316455696202,0.5987990660330578,0.667089985486212
openml:31,classification,700,20,none,0.0,0.0,2,random,,tabicl_aware,0.3088688850402832,,0.8033333333333333,0.4602718727071929,0.8253439153439153
openml:31,classification,508,20,block,0.3,0.2746,2,source,1.0,tabicl_aware,0.3003065586090088,,0.7378048780487805,0.5331598014975667,0.7354301948051947
openml:31,classification,655,20,block,0.5,0.43385,2,source,0.0,tabicl_aware,0.305891752243042,,0.6927536231884058,0.6016001931100631,0.6393810444874275
openml:31,classification,508,20,block_shift,0.3,0.3,2,source,1.0,tabicl_aware,0.298922061920166,,0.7113821138211383,0.5860381837737326,0.6052556818181818
openml:31,classification,655,20,block_shift,0.5,0.46645,2,source,0.0,tabicl_aware,0.3012259006500244,,0.6753623188405797,0.6106124092725507,0.6217214700193423
openml:31,classification,700,20,none,0.0,0.0,3,random,,tabicl_aware,0.3114447593688965,,0.7833333333333333,0.5005771331634914,0.7791005291005291
openml:31,classification,731,20,block,0.3,0.3,3,source,3.0,tabicl_aware,0.32399988174438477,,0.7286245353159851,0.5421594598656873,0.7447855939888586
openml:31,classification,688,20,block,0.5,0.4826,3,source,2.0,tabicl_aware,0.30441927909851074,,0.717948717948718,0.5559347661595222,0.7056077075098813
openml:31,classification,731,20,block_shift,0.3,0.3,3,source,3.0,tabicl_aware,0.30962133407592773,,0.7174721189591078,0.5368628390975347,0.7649306905039512
openml:31,classification,688,20,block_shift,0.5,0.4844,3,source,2.0,tabicl_aware,0.3006312847137451,,0.7051282051282052,0.5853320748032346,0.6482707509881422
openml:31,classification,700,20,none,0.0,0.0,4,random,,tabicl_aware,0.31276893615722656,,0.7566666666666667,0.46643312131985054,0.8170370370370369
openml:31,classification,653,20,block,0.3,0.3,4,source,1.0,tabicl_aware,0.3611588478088379,,0.7435158501440923,0.5521958091832835,0.652086195054945
openml:31,classification,809,20,block,0.5,0.5,4,source,1.0,tabicl_aware,0.31814026832580566,,0.6178010471204188,0.5960221118140694,0.8414209426514976
openml:31,classification,653,20,block_shift,0.3,0.28265,4,source,1.0,tabicl_aware,0.3120720386505127,,0.7521613832853026,0.508309875684477,0.7428743131868133
openml:31,classification,809,20,block_shift,0.5,0.4895,4,source,1.0,tabicl_aware,0.31876397132873535,,0.6910994764397905,0.5563125413731019,0.8396795913628976
openml:1590,classification,2100,14,none,0.0,0.0,0,random,,tabicl_aware,0.4081752300262451,,0.8544444444444445,0.3052113120230945,0.9071108400238304
openml:1590,classification,1464,14,block,0.3,0.25085714285714283,0,source,1.0,tabicl_aware,0.38817596435546875,,0.77734375,0.5535008476742225,0.8586670786432773
openml:1590,classification,2418,14,block,0.5,0.5,0,source,1.0,tabicl_aware,0.3833460807800293,,0.852233676975945,0.32076276684805305,0.8839466089466089
openml:1590,classification,1464,14,block_shift,0.3,0.24914285714285714,0,source,1.0,tabicl_aware,0.31995391845703125,,0.8177083333333334,0.3946493014417933,0.8756864600507407
openml:1590,classification,2418,14,block_shift,0.5,0.5,0,source,1.0,tabicl_aware,0.3423473834991455,,0.8333333333333334,0.37269942177264087,0.8455357142857144
openml:1590,classification,2100,14,none,0.0,0.0,1,random,,tabicl_aware,0.3419678211212158,,0.8688888888888889,0.2991721794802873,0.9104123521234645
openml:1590,classification,1997,14,block,0.3,0.2857142857142857,1,source,1.0,tabicl_aware,0.3518712520599365,,0.839481555333998,0.33403971178119934,0.8973088585661684
openml:1590,classification,1976,14,block,0.5,0.4756190476190476,1,source,0.0,tabicl_aware,0.3434486389160156,,0.8505859375,0.3576260572906903,0.8752868217054264
openml:1590,classification,1997,14,block_shift,0.3,0.2857142857142857,1,source,1.0,tabicl_aware,0.3485414981842041,,0.8504486540378864,0.3276233448274491,0.9016704570067143
openml:1590,classification,1976,14,block_shift,0.5,0.43052380952380953,1,source,0.0,tabicl_aware,0.44481396675109863,,0.7900390625,0.4561309875793003,0.7790103359173126
openml:1590,classification,2100,14,none,0.0,0.0,2,random,,tabicl_aware,0.41256189346313477,,0.8688888888888889,0.28831836927444,0.9170579307214388
openml:1590,classification,1467,14,block,0.3,0.2507857142857143,2,source,1.0,tabicl_aware,0.37247610092163086,,0.8330071754729289,0.36580649916808056,0.8708443366783503
openml:1590,classification,1995,14,block,0.5,0.4522857142857143,2,source,0.0,tabicl_aware,0.4081547260284424,,0.7910447761194029,0.418453189722509,0.8250827218295593
openml:1590,classification,1467,14,block_shift,0.3,0.24921428571428572,2,source,1.0,tabicl_aware,0.338728666305542,,0.5205479452054794,1.001297521977352,0.7885185096269266
