dataset,task,n_train,n_features,mechanism,rate,actual_rate,seed,split,held_out_source,model,seconds,error,acc,logloss,auc,rmse,r2,coverage80,width80
diabetes,regression,282,10,block,0.5,0.5,3,source,2.0,tabpfn25,0.4960792064666748,,,,,61.52388296104504,0.36551184814538884,,
diabetes,regression,345,10,block_shift,0.3,0.3,3,source,2.0,tabpfn25,0.5425982475280762,,,,,59.605087917413194,0.4675986734555445,,
diabetes,regression,282,10,block_shift,0.5,0.4690045248868778,3,source,2.0,tabpfn25,0.512157678604126,,,,,67.03867782706132,0.24666712068160535,,
diabetes,regression,309,10,none,0.0,0.0,4,random,,tabpfn25,0.5092167854309082,,,,,59.6362406412502,0.4548798801088717,,
diabetes,regression,292,10,block,0.3,0.3,4,source,2.0,tabpfn25,0.5525376796722412,,,,,63.27598953849334,0.3136058262117697,,
diabetes,regression,354,10,block,0.5,0.4800904977375566,4,source,0.0,tabpfn25,0.5303926467895508,,,,,66.96161186944697,0.18837271597477123,,
diabetes,regression,292,10,block_shift,0.3,0.3,4,source,2.0,tabpfn25,0.4913465976715088,,,,,61.16388659194682,0.3586636642826718,,
diabetes,regression,354,10,block_shift,0.5,0.4800904977375566,4,source,0.0,tabpfn25,0.5321176052093506,,,,,61.789681080688865,0.3089065977137998,,
openml:31,classification,700,20,none,0.0,0.0,0,random,,tabpfn25,0.6488511562347412,,0.7633333333333333,0.46163710951805115,0.8331746031746032,,,,
openml:31,classification,503,20,block,0.3,0.25,0,source,0.0,tabpfn25,0.5111336708068848,,0.7404426559356136,0.526548445224762,0.7541431115929682,,,,
openml:31,classification,809,20,block,0.5,0.4794,0,source,4.0,tabpfn25,0.6528682708740234,,0.7120418848167539,0.5824399590492249,0.6394385026737968,,,,
openml:31,classification,503,20,block_shift,0.3,0.22485,0,source,0.0,tabpfn25,0.5327103137969971,,0.7002012072434608,0.589091956615448,0.6531305660961821,,,,
openml:31,classification,809,20,block_shift,0.5,0.4896,0,source,4.0,tabpfn25,0.48471784591674805,,0.7172774869109948,0.5862986445426941,0.6394385026737968,,,,
openml:31,classification,700,20,none,0.0,0.0,1,random,,tabpfn25,0.6058154106140137,,0.7566666666666667,0.47055312991142273,0.8251322751322753,,,,
openml:31,classification,667,20,block,0.3,0.3,1,source,2.0,tabpfn25,0.6120657920837402,,0.7297297297297297,0.5353153944015503,0.7534994878798225,,,,
openml:31,classification,684,20,block,0.5,0.4486,1,source,2.0,tabpfn25,0.5614471435546875,,0.680379746835443,0.5993978977203369,0.6700834542815675,,,,
openml:31,classification,667,20,block_shift,0.3,0.3,1,source,2.0,tabpfn25,0.61920166015625,,0.7117117117117117,0.5494480729103088,0.73361215431888,,,,
openml:31,classification,684,20,block_shift,0.5,0.4498,1,source,2.0,tabpfn25,0.5847470760345459,,0.680379746835443,0.6056522727012634,0.6452285921625545,,,,
openml:31,classification,700,20,none,0.0,0.0,2,random,,tabpfn25,0.6036441326141357,,0.7966666666666666,0.4602307677268982,0.8319047619047618,,,,
openml:31,classification,508,20,block,0.3,0.2746,2,source,1.0,tabpfn25,0.6079342365264893,,0.733739837398374,0.5663509964942932,0.7046063311688311,,,,
openml:31,classification,655,20,block,0.5,0.43385,2,source,0.0,tabpfn25,0.6085350513458252,,0.6811594202898551,0.6110315918922424,0.6368278529980658,,,,
openml:31,classification,508,20,block_shift,0.3,0.3,2,source,1.0,tabpfn25,0.5663414001464844,,0.7154471544715447,0.5939936637878418,0.5830154220779221,,,,
openml:31,classification,655,20,block_shift,0.5,0.46645,2,source,0.0,tabpfn25,0.5314714908599854,,0.6811594202898551,0.6233755946159363,0.614990328820116,,,,
openml:31,classification,700,20,none,0.0,0.0,3,random,,tabpfn25,0.6358141899108887,,0.76,0.5062897801399231,0.7764021164021164,,,,
openml:31,classification,731,20,block,0.3,0.3,3,source,3.0,tabpfn25,0.5452296733856201,,0.7211895910780669,0.5525987148284912,0.74012177743231,,,,
openml:31,classification,688,20,block,0.5,0.4826,3,source,2.0,tabpfn25,0.5973508358001709,,0.7051282051282052,0.5821902751922607,0.7112895256916996,,,,
openml:31,classification,731,20,block_shift,0.3,0.3,3,source,3.0,tabpfn25,0.6686861515045166,,0.6914498141263941,0.5475282073020935,0.7633113097551496,,,,
openml:31,classification,688,20,block_shift,0.5,0.4844,3,source,2.0,tabpfn25,0.5369622707366943,,0.7051282051282052,0.5898845791816711,0.6560276679841897,,,,
openml:31,classification,700,20,none,0.0,0.0,4,random,,tabpfn25,0.6704435348510742,,0.7333333333333333,0.4754687547683716,0.8088359788359789,,,,
openml:31,classification,653,20,block,0.3,0.3,4,source,1.0,tabpfn25,0.587329626083374,,0.7435158501440923,0.5789393186569214,0.6344436813186811,,,,
openml:31,classification,809,20,block,0.5,0.5,4,source,1.0,tabpfn25,0.6565783023834229,,0.6178010471204188,0.6025435924530029,0.8072904573949384,,,,
openml:31,classification,653,20,block_shift,0.3,0.28265,4,source,1.0,tabpfn25,0.6970086097717285,,0.7435158501440923,0.5219665169715881,0.7491414835164836,,,,
openml:31,classification,809,20,block_shift,0.5,0.4895,4,source,1.0,tabpfn25,0.5250520706176758,,0.6596858638743456,0.5725474953651428,0.8373577896447644,,,,
openml:1590,classification,2100,14,none,0.0,0.0,0,random,,tabpfn25,0.7837624549865723,,0.8655555555555555,0.29911673069000244,0.9103024199268065,,,,
openml:1590,classification,1464,14,block,0.3,0.25085714285714283,0,source,1.0,tabpfn25,0.6893513202667236,,0.779296875,0.4510110914707184,0.8703359942838246,,,,
openml:1590,classification,2418,14,block,0.5,0.5,0,source,1.0,tabpfn25,0.7643046379089355,,0.852233676975945,0.3378045856952667,0.8809343434343434,,,,
openml:1590,classification,1464,14,block_shift,0.3,0.24914285714285714,0,source,1.0,tabpfn25,0.6929886341094971,,0.8196614583333334,0.3752628266811371,0.8763852914694289,,,,
openml:1590,classification,2418,14,block_shift,0.5,0.5,0,source,1.0,tabpfn25,0.7756016254425049,,0.8367697594501718,0.3732433021068573,0.8476370851370851,,,,
