dataset,task,n_train,n_features,mechanism,rate,actual_rate,seed,split,held_out_source,model,seconds,error,acc,logloss,auc
openml:31,classification,700,20,block,0.3,0.2832,1,random,,tabicl_aware,0.30716419219970703,,0.76,0.4951582474021865,0.7906878306878307
openml:31,classification,700,20,block,0.5,0.4316,1,random,,tabicl_aware,0.3106400966644287,,0.73,0.5153882153056324,0.7676719576719576
openml:31,classification,700,20,block_shift,0.3,0.3,1,random,,tabicl_aware,0.35135769844055176,,0.7366666666666667,0.5200901340175315,0.7643386243386244
openml:31,classification,700,20,block_shift,0.5,0.434,1,random,,tabicl_aware,0.30608558654785156,,0.7233333333333334,0.5305065055317877,0.7594708994708995
openml:31,classification,700,20,none,0.0,0.0,2,random,,tabicl_aware,0.3066413402557373,,0.7966666666666666,0.4627778395051706,0.8219047619047618
openml:31,classification,700,20,block,0.3,0.2746,2,random,,tabicl_aware,0.3067805767059326,,0.7666666666666667,0.4739390389010776,0.8166137566137566
openml:31,classification,700,20,block,0.5,0.45015,2,random,,tabicl_aware,0.30559229850769043,,0.7266666666666667,0.54774734953536,0.7169312169312169
openml:31,classification,700,20,block_shift,0.3,0.3,2,random,,tabicl_aware,0.30769896507263184,,0.76,0.5126938324582159,0.7678835978835978
openml:31,classification,700,20,block_shift,0.5,0.48355,2,random,,tabicl_aware,0.30620431900024414,,0.7733333333333333,0.527207750394525,0.743862433862434
openml:31,classification,700,20,none,0.0,0.0,3,random,,tabicl_aware,0.30570125579833984,,0.7866666666666666,0.501079388713128,0.777989417989418
openml:31,classification,700,20,block,0.3,0.3,3,random,,tabicl_aware,0.3085033893585205,,0.72,0.5603645652309289,0.7067195767195767
openml:31,classification,700,20,block,0.5,0.467,3,random,,tabicl_aware,0.30652356147766113,,0.74,0.5692263129057149,0.6870370370370369
openml:31,classification,700,20,block_shift,0.3,0.3,3,random,,tabicl_aware,0.3078641891479492,,0.7266666666666667,0.5357113586137352,0.7386772486772486
openml:31,classification,700,20,block_shift,0.5,0.4844,3,random,,tabicl_aware,0.3105654716491699,,0.73,0.5668100815890528,0.6870370370370371
openml:31,classification,700,20,none,0.0,0.0,4,random,,tabicl_aware,0.3063976764678955,,0.75,0.4675231279152174,0.8145502645502645
openml:31,classification,700,20,block,0.3,0.3,4,random,,tabicl_aware,0.34830808639526367,,0.7,0.5424066223977027,0.7256084656084657
openml:31,classification,700,20,block,0.5,0.5,4,random,,tabicl_aware,0.30742573738098145,,0.73,0.5357022070404871,0.7466137566137567
openml:31,classification,700,20,block_shift,0.3,0.2841,4,random,,tabicl_aware,0.3097107410430908,,0.7766666666666666,0.4576719289138688,0.8233333333333334
openml:31,classification,700,20,block_shift,0.5,0.4896,4,random,,tabicl_aware,0.3073744773864746,,0.7266666666666667,0.5243671991591597,0.7420105820105821
openml:1590,classification,2100,14,none,0.0,0.0,0,random,,tabicl_aware,0.3899521827697754,,0.8555555555555555,0.30395160382806063,0.908210161990411
openml:1590,classification,2100,14,block,0.3,0.216,0,random,,tabicl_aware,0.4162023067474365,,0.8655555555555555,0.3132854506986919,0.9029759709495304
openml:1590,classification,2100,14,block,0.5,0.5,0,random,,tabicl_aware,0.3397538661956787,,0.8355555555555556,0.3728594769107338,0.8578363925217737
openml:1590,classification,2100,14,block_shift,0.3,0.24914285714285714,0,random,,tabicl_aware,0.3360912799835205,,0.8511111111111112,0.32611453680002334,0.8954722119776448
openml:1590,classification,2100,14,block_shift,0.5,0.5,0,random,,tabicl_aware,0.3356199264526367,,0.8033333333333333,0.41884180069718113,0.8161685437884763
openml:1590,classification,2100,14,none,0.0,0.0,1,random,,tabicl_aware,0.3321685791015625,,0.8711111111111111,0.2975798274967028,0.9109513745070782
