dataset,task,n_train,n_features,mechanism,rate,actual_rate,seed,split,held_out_source,model,seconds,error,acc,logloss,auc
wine,classification,119,13,block,0.5,0.439066551426102,3,source,1.0,tabicl_aware,0.267763614654541,,0.8813559322033898,0.22535737673330744,0.985033562588642
wine,classification,127,13,block_shift,0.3,0.28565254969749354,3,source,3.0,tabicl_aware,0.2682480812072754,,0.8823529411764706,0.3096279997535136,0.9961199294532627
wine,classification,119,13,block_shift,0.5,0.4070872947277442,3,source,1.0,tabicl_aware,0.3071010112762451,,0.8305084745762712,0.4100169168137822,0.9595864661654135
wine,classification,124,13,none,0.0,0.0,4,random,,tabicl_aware,0.27135753631591797,,0.9814814814814815,0.02393792887225699,1.0
wine,classification,126,13,block,0.3,0.3076923076923077,4,source,1.0,tabicl_aware,0.26886463165283203,,0.8076923076923077,0.5117613297884948,0.9818986265677442
wine,classification,151,13,block,0.5,0.46153846153846156,4,source,1.0,tabicl_aware,0.2730872631072998,,0.8888888888888888,0.1507470474948499,1.0
wine,classification,126,13,block_shift,0.3,0.3076923076923077,4,source,1.0,tabicl_aware,0.27578210830688477,,0.9038461538461539,0.23546839051612592,0.9934742647058824
wine,classification,151,13,block_shift,0.5,0.44727744165946415,4,source,1.0,tabicl_aware,0.2728853225708008,,0.7407407407407407,0.8298920514026934,0.8481888481888481
openml:31,classification,700,20,none,0.0,0.0,0,random,,tabicl_aware,0.31226229667663574,,0.78,0.4491211450825641,0.8411640211640212
openml:31,classification,503,20,block,0.3,0.25,0,source,0.0,tabicl_aware,0.30299806594848633,,0.7263581488933601,0.5289128300040117,0.7550724076512042
openml:31,classification,809,20,block,0.5,0.4794,0,source,4.0,tabicl_aware,0.32242441177368164,,0.7120418848167539,0.5738833599165319,0.6580213903743317
openml:31,classification,503,20,block_shift,0.3,0.22485,0,source,0.0,tabicl_aware,0.3032510280609131,,0.682092555331992,0.5854128416930424,0.6620169596530628
openml:31,classification,809,20,block_shift,0.5,0.4896,0,source,4.0,tabicl_aware,0.31754589080810547,,0.7120418848167539,0.5821482835333942,0.6327540106951872
openml:31,classification,700,20,none,0.0,0.0,1,random,,tabicl_aware,0.3129143714904785,,0.7633333333333333,0.4634796607225459,0.8248148148148149
openml:31,classification,667,20,block,0.3,0.3,1,source,2.0,tabicl_aware,0.309952974319458,,0.7297297297297297,0.5358584557115942,0.7507681802663024
openml:31,classification,684,20,block,0.5,0.4486,1,source,2.0,tabicl_aware,0.31061697006225586,,0.7025316455696202,0.5945854932197825,0.6656386066763426
openml:31,classification,667,20,block_shift,0.3,0.3,1,source,2.0,tabicl_aware,0.34960150718688965,,0.6966966966966966,0.5362451895119361,0.7368129054284739
