dataset,task,n_train,n_features,mechanism,rate,actual_rate,seed,split,held_out_source,model,seconds,error,rmse,r2,coverage80,width80
openml:531,regression,354,13,block,0.3,0.3076923076923077,0,random,,tabicl_aware,0.2799043655395508,,4.009152641406462,0.8177321281434754,0.8157894736842105,0.8759448547492151
openml:531,regression,354,13,block,0.3,0.3076923076923077,0,random,,tabicl_aware_n32,0.34859251976013184,,3.9985839893448545,0.8186918255499547,0.8157894736842105,0.8751231708866508
openml:531,regression,354,13,block,0.5,0.46153846153846156,0,random,,tabicl_aware,0.278949499130249,,4.387502686826882,0.781707039636309,0.8421052631578947,0.9731207773000673
openml:531,regression,354,13,block,0.5,0.46153846153846156,0,random,,tabicl_aware_n32,0.34696078300476074,,4.420196854932748,0.7784416296084378,0.8421052631578947,0.9674655693442206
openml:531,regression,354,13,block_shift,0.3,0.23076923076923078,0,random,,tabicl_aware,0.28040623664855957,,4.426817161094633,0.7777774588831513,0.8092105263157895,0.9692057192620354
openml:531,regression,354,13,block_shift,0.3,0.23076923076923078,0,random,,tabicl_aware_n32,0.34348607063293457,,4.428739283351862,0.7775844391090969,0.8157894736842105,0.9733596353453956
openml:531,regression,354,13,block_shift,0.5,0.46153846153846156,0,random,,tabicl_aware,0.28034353256225586,,4.12402591919481,0.8071375355665448,0.7828947368421053,1.0413656284422779
openml:531,regression,354,13,block_shift,0.5,0.46153846153846156,0,random,,tabicl_aware_n32,0.34636592864990234,,4.169038310782592,0.8029044986392242,0.7894736842105263,1.0422594165617227
openml:531,regression,354,13,none,0.0,0.0,1,random,,tabicl_aware,0.31336045265197754,,2.745671277422726,0.9069768318771394,0.8092105263157895,0.6862797105220471
openml:531,regression,354,13,none,0.0,0.0,1,random,,tabicl_aware_n32,0.3392515182495117,,2.766022442842749,0.9055927288903847,0.8026315789473685,0.6903785136964509
openml:531,regression,354,13,block,0.3,0.3076923076923077,1,random,,tabicl_aware,0.2796609401702881,,4.169012368336214,0.7855330318550762,0.7828947368421053,0.8822937350851447
openml:531,regression,354,13,block,0.3,0.3076923076923077,1,random,,tabicl_aware_n32,0.3477597236633301,,4.164288796630584,0.7860187469887248,0.7763157894736842,0.8845549574303322
openml:531,regression,354,13,block,0.5,0.4350866524779568,1,random,,tabicl_aware,0.27954840660095215,,6.057356458967641,0.5472480722576154,0.6907894736842105,0.8933784917354078
openml:531,regression,354,13,block,0.5,0.4350866524779568,1,random,,tabicl_aware_n32,0.3460228443145752,,6.035121697093354,0.550565808366154,0.6842105263157895,0.8842859837346456
openml:531,regression,354,13,block_shift,0.3,0.28412891456369715,1,random,,tabicl_aware,0.2788815498352051,,4.27370358195894,0.7746265053901504,0.7894736842105263,1.002449073294578
openml:531,regression,354,13,block_shift,0.3,0.28412891456369715,1,random,,tabicl_aware_n32,0.34632325172424316,,4.197628132315213,0.7825787597153476,0.7763157894736842,0.9948366621781347
openml:531,regression,354,13,block_shift,0.5,0.4350866524779568,1,random,,tabicl_aware,0.27865147590637207,,4.814948993829221,0.7139266333689924,0.7105263157894737,0.9382753818581168
openml:531,regression,354,13,block_shift,0.5,0.4350866524779568,1,random,,tabicl_aware_n32,0.3467373847961426,,4.7849364490195985,0.7174818242004247,0.6907894736842105,0.9300080690533179
openml:531,regression,354,13,none,0.0,0.0,2,random,,tabicl_aware,0.27859973907470703,,2.9423395328742954,0.8646995114321536,0.7894736842105263,0.743589320979803
openml:531,regression,354,13,none,0.0,0.0,2,random,,tabicl_aware_n32,0.33783698081970215,,2.9633529850301703,0.8627600460687647,0.7763157894736842,0.7517880500205959
openml:531,regression,354,13,block,0.3,0.233201581027668,2,random,,tabicl_aware,0.27765989303588867,,3.4130151135832736,0.8179501967797085,0.8092105263157895,0.9056247533796203
openml:531,regression,354,13,block,0.3,0.233201581027668,2,random,,tabicl_aware_n32,0.34400129318237305,,3.382858116156524,0.8211531246526035,0.8157894736842105,0.9097143714885191
openml:531,regression,354,13,block,0.5,0.43402249923989056,2,random,,tabicl_aware,0.32204413414001465,,4.688859139606382,0.656403949523675,0.8092105263157895,1.2554749063964128
