dataset,task,n_train,n_features,mechanism,rate,actual_rate,seed,split,held_out_source,model,seconds,error,acc,logloss,auc
wine,classification,126,13,block_shift,0.3,0.3076923076923077,4,source,1.0,tabicl_aware,0.26224207878112793,,0.9038461538461539,0.2296184125997196,0.9934742647058824
wine,classification,151,13,block_shift,0.5,0.44727744165946415,4,source,1.0,tabicl_aware,0.2649996280670166,,0.7407407407407407,0.8228562099967998,0.8392348392348392
openml:31,classification,700,20,none,0.0,0.0,0,random,,tabicl_aware,0.3101637363433838,,0.78,0.4495736428207389,0.8417989417989418
openml:31,classification,503,20,block,0.3,0.25,0,source,0.0,tabicl_aware,0.2962644100189209,,0.7203219315895373,0.5274139066608117,0.7551498489893907
openml:31,classification,809,20,block,0.5,0.4794,0,source,4.0,tabicl_aware,0.31282544136047363,,0.7120418848167539,0.5704514745595509,0.6625668449197861
openml:31,classification,503,20,block_shift,0.3,0.22485,0,source,0.0,tabicl_aware,0.29621076583862305,,0.6901408450704225,0.5891217311216408,0.6622299233330752
openml:31,classification,809,20,block_shift,0.5,0.4896,0,source,4.0,tabicl_aware,0.3125474452972412,,0.7120418848167539,0.5835116698154351,0.6296791443850268
openml:31,classification,700,20,none,0.0,0.0,1,random,,tabicl_aware,0.30879735946655273,,0.76,0.4621856627811885,0.8263492063492064
openml:31,classification,667,20,block,0.3,0.3,1,source,2.0,tabicl_aware,0.3028564453125,,0.7267267267267268,0.5359745104773602,0.7527739842949812
openml:31,classification,684,20,block,0.5,0.4486,1,source,2.0,tabicl_aware,0.30231618881225586,,0.7088607594936709,0.5901563725181439,0.6704462989840348
openml:31,classification,667,20,block_shift,0.3,0.3,1,source,2.0,tabicl_aware,0.3469877243041992,,0.6906906906906907,0.5371044174429206,0.7362154318880164
openml:31,classification,684,20,block_shift,0.5,0.4498,1,source,2.0,tabicl_aware,0.30309009552001953,,0.6962025316455697,0.6000486900021862,0.6629172714078374
openml:31,classification,700,20,none,0.0,0.0,2,random,,tabicl_aware,0.3088865280151367,,0.7966666666666666,0.4627778395051706,0.8219047619047618
openml:31,classification,508,20,block,0.3,0.2746,2,source,1.0,tabicl_aware,0.29599523544311523,,0.7378048780487805,0.5362252684430063,0.7285714285714286
openml:31,classification,655,20,block,0.5,0.43385,2,source,0.0,tabicl_aware,0.30156564712524414,,0.6840579710144927,0.6012607523257683,0.6371373307543521
openml:31,classification,508,20,block_shift,0.3,0.3,2,source,1.0,tabicl_aware,0.2939906120300293,,0.7073170731707317,0.5857344719897699,0.6036323051948052
openml:31,classification,655,20,block_shift,0.5,0.46645,2,source,0.0,tabicl_aware,0.30260801315307617,,0.6753623188405797,0.6084507292821928,0.622495164410058
openml:31,classification,700,20,none,0.0,0.0,3,random,,tabicl_aware,0.3091578483581543,,0.7866666666666666,0.501079388713128,0.777989417989418
openml:31,classification,731,20,block,0.3,0.3,3,source,3.0,tabicl_aware,0.30994153022766113,,0.7286245353159851,0.544224294628891,0.7420650343308719
openml:31,classification,688,20,block,0.5,0.4826,3,source,2.0,tabicl_aware,0.3009507656097412,,0.7275641025641025,0.5576922058411514,0.6998270750988141
openml:31,classification,731,20,block_shift,0.3,0.3,3,source,3.0,tabicl_aware,0.30919384956359863,,0.7137546468401487,0.5376848456119123,0.7649954657339033
openml:31,classification,688,20,block_shift,0.5,0.4844,3,source,2.0,tabicl_aware,0.3018348217010498,,0.7051282051282052,0.5856576823083255,0.640711462450593
openml:31,classification,700,20,none,0.0,0.0,4,random,,tabicl_aware,0.30808496475219727,,0.75,0.4675231279152174,0.8145502645502645
